"game_id","season","type","date_time","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2012030221","20122013","P",2013-05-16,"3","6",2,3,"home win OT","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030222","20122013","P",2013-05-19,"3","6",2,5,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030223","20122013","P",2013-05-21,"6","3",2,1,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030224","20122013","P",2013-05-23,"6","3",3,4,"home win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030225","20122013","P",2013-05-25,"3","6",1,3,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030311","20122013","P",2013-06-02,"6","5",3,0,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030312","20122013","P",2013-06-04,"6","5",6,1,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030313","20122013","P",2013-06-06,"5","6",1,2,"home win OT","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030314","20122013","P",2013-06-08,"5","6",0,1,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030231","20122013","P",2013-05-16,"17","16",1,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030232","20122013","P",2013-05-18,"17","16",4,1,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030233","20122013","P",2013-05-20,"16","17",1,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030234","20122013","P",2013-05-24,"16","17",0,2,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030235","20122013","P",2013-05-26,"17","16",1,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030236","20122013","P",2013-05-28,"16","17",4,3,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030237","20122013","P",2013-05-30,"17","16",1,2,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030121","20122013","P",2013-05-02,"9","8",4,2,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012030122","20122013","P",2013-05-03,"9","8",1,3,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012030123","20122013","P",2013-05-05,"8","9",1,6,"home win REG","left","Scotiabank Place","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030124","20122013","P",2013-05-07,"8","9",2,3,"home win OT","left","Scotiabank Place","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030125","20122013","P",2013-05-09,"9","8",6,1,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2012030151","20122013","P",2013-05-01,"30","16",1,2,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030152","20122013","P",2013-05-04,"30","16",2,5,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030153","20122013","P",2013-05-05,"16","30",2,3,"home win OT","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030154","20122013","P",2013-05-08,"16","30",3,0,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030155","20122013","P",2013-05-10,"30","16",1,5,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030181","20122013","P",2013-05-01,"26","19",1,2,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030182","20122013","P",2013-05-03,"26","19",1,2,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030183","20122013","P",2013-05-05,"19","26",0,1,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030184","20122013","P",2013-05-07,"19","26",3,4,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030185","20122013","P",2013-05-09,"26","19",3,2,"away win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030186","20122013","P",2013-05-11,"19","26",1,2,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030161","20122013","P",2013-05-01,"17","24",1,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030162","20122013","P",2013-05-03,"17","24",5,4,"away win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030163","20122013","P",2013-05-04,"24","17",4,0,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030164","20122013","P",2013-05-07,"24","17",2,3,"home win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030165","20122013","P",2013-05-09,"17","24",2,3,"home win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030166","20122013","P",2013-05-11,"24","17",3,4,"home win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2012030167","20122013","P",2013-05-13,"17","24",3,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030111","20122013","P",2013-05-01,"2","5",0,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030112","20122013","P",2013-05-03,"2","5",4,3,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030113","20122013","P",2013-05-05,"5","2",5,4,"away win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030114","20122013","P",2013-05-07,"5","2",4,6,"home win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030115","20122013","P",2013-05-09,"2","5",0,4,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030116","20122013","P",2013-05-11,"5","2",4,3,"away win OT","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030131","20122013","P",2013-05-02,"3","15",1,3,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030132","20122013","P",2013-05-04,"3","15",0,1,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030133","20122013","P",2013-05-06,"15","3",3,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030134","20122013","P",2013-05-08,"15","3",3,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030135","20122013","P",2013-05-10,"3","15",1,2,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030136","20122013","P",2013-05-12,"15","3",0,1,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030137","20122013","P",2013-05-14,"3","15",5,0,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012030321","20122013","P",2013-06-01,"26","16",1,2,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030322","20122013","P",2013-06-03,"26","16",2,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012030323","20122013","P",2013-06-05,"16","26",1,3,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030324","20122013","P",2013-06-07,"16","26",3,2,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012030325","20122013","P",2013-06-09,"26","16",3,4,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030171","20162017","P",2017-04-14,"20","24",2,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016030172","20162017","P",2017-04-16,"20","24",2,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016030173","20162017","P",2017-04-18,"24","20",5,4,"away win OT","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016030174","20162017","P",2017-04-20,"24","20",3,1,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2014030411","20142015","P",2015-06-04,"16","14",2,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030412","20142015","P",2015-06-06,"16","14",3,4,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030413","20142015","P",2015-06-09,"14","16",3,2,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030414","20142015","P",2015-06-11,"14","16",1,2,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030415","20142015","P",2015-06-14,"16","14",2,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030416","20142015","P",2015-06-16,"14","16",0,2,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030141","20152016","P",2016-04-14,"3","5",2,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030142","20152016","P",2016-04-16,"3","5",4,2,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030143","20152016","P",2016-04-19,"5","3",3,1,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030144","20152016","P",2016-04-21,"5","3",5,0,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030145","20152016","P",2016-04-23,"3","5",3,6,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030181","20152016","P",2016-04-15,"28","26",4,3,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015030182","20152016","P",2016-04-17,"28","26",2,1,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015030183","20152016","P",2016-04-19,"26","28",2,1,"away win OT","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015030184","20152016","P",2016-04-21,"26","28",2,3,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015030185","20152016","P",2016-04-23,"28","26",6,3,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030161","20132014","P",2014-04-18,"16","19",3,4,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030162","20132014","P",2014-04-19,"16","19",3,4,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030163","20132014","P",2014-04-22,"19","16",0,2,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030164","20132014","P",2014-04-24,"19","16",3,4,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030165","20132014","P",2014-04-26,"16","19",3,2,"away win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030166","20132014","P",2014-04-27,"19","16",1,5,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030131","20152016","P",2016-04-14,"4","15",0,2,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030132","20152016","P",2016-04-16,"4","15",1,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030133","20152016","P",2016-04-18,"15","4",6,1,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030134","20152016","P",2016-04-20,"15","4",1,2,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030135","20152016","P",2016-04-22,"4","15",2,0,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030136","20152016","P",2016-04-24,"15","4",1,0,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030131","20142015","P",2015-04-16,"5","3",1,2,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030132","20142015","P",2015-04-19,"5","3",4,3,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030133","20142015","P",2015-04-20,"3","5",2,1,"away win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030134","20142015","P",2015-04-22,"3","5",2,1,"away win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030135","20142015","P",2015-04-24,"5","3",1,2,"home win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030311","20142015","P",2015-05-16,"14","3",1,2,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030312","20142015","P",2015-05-19,"14","3",6,2,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030313","20142015","P",2015-05-21,"3","14",5,6,"home win OT","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030314","20142015","P",2015-05-23,"3","14",5,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030315","20142015","P",2015-05-25,"14","3",2,0,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030316","20142015","P",2015-05-27,"3","14",7,3,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030317","20142015","P",2015-05-30,"14","3",2,0,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013030151","20132014","P",2014-04-18,"30","21",4,5,"home win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013030152","20132014","P",2014-04-20,"30","21",2,4,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013030153","20132014","P",2014-04-21,"21","30",0,1,"home win OT","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030154","20132014","P",2014-04-25,"21","30",1,2,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030155","20132014","P",2014-04-27,"30","21",3,4,"home win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013030156","20132014","P",2014-04-29,"21","30",2,5,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030157","20132014","P",2014-05-01,"30","21",5,4,"away win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015030151","20152016","P",2016-04-15,"30","25",0,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030152","20152016","P",2016-04-17,"30","25",1,2,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030153","20152016","P",2016-04-19,"25","30",3,5,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030154","20152016","P",2016-04-21,"25","30",3,2,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030155","20152016","P",2016-04-23,"30","25",5,4,"away win OT","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030156","20152016","P",2016-04-24,"25","30",5,4,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030151","20142015","P",2015-04-17,"30","19",4,2,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030152","20142015","P",2015-04-18,"30","19",1,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030153","20142015","P",2015-04-21,"19","30",0,3,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030154","20142015","P",2015-04-23,"19","30",6,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030155","20142015","P",2015-04-25,"30","19",4,1,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030156","20142015","P",2015-04-26,"19","30",1,4,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030111","20142015","P",2015-04-15,"9","8",3,4,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030112","20142015","P",2015-04-17,"9","8",2,3,"home win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030113","20142015","P",2015-04-19,"8","9",2,1,"away win OT","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030114","20142015","P",2015-04-22,"8","9",0,1,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030115","20142015","P",2015-04-24,"9","8",5,1,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030116","20142015","P",2015-04-26,"8","9",2,0,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013030241","20132014","P",2014-05-04,"26","24",3,2,"away win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030242","20132014","P",2014-05-06,"26","24",3,1,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030243","20132014","P",2014-05-09,"24","26",3,2,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030244","20132014","P",2014-05-11,"24","26",2,0,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030245","20132014","P",2014-05-13,"26","24",3,4,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030246","20132014","P",2014-05-15,"24","26",1,2,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030247","20132014","P",2014-05-17,"26","24",6,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2014030231","20142015","P",2015-05-02,"30","16",3,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030232","20142015","P",2015-05-04,"30","16",1,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030233","20142015","P",2015-05-06,"16","30",1,0,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030234","20142015","P",2015-05-08,"16","30",4,3,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030321","20132014","P",2014-05-18,"26","16",1,3,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030322","20132014","P",2014-05-22,"26","16",6,2,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030323","20132014","P",2014-05-25,"16","26",3,4,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030324","20132014","P",2014-05-27,"16","26",2,5,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030325","20132014","P",2014-05-29,"26","16",4,5,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030326","20132014","P",2014-05-31,"16","26",4,3,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030327","20132014","P",2014-06-02,"26","16",5,4,"away win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030221","20152016","P",2016-04-29,"5","15",3,4,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030222","20152016","P",2016-05-01,"5","15",2,1,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030223","20152016","P",2016-05-03,"15","5",2,3,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030224","20152016","P",2016-05-05,"15","5",2,3,"home win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030225","20152016","P",2016-05-07,"5","15",1,3,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030226","20152016","P",2016-05-11,"15","5",3,4,"home win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030111","20152016","P",2016-04-15,"2","13",5,4,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030112","20152016","P",2016-04-15,"2","13",1,3,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030113","20152016","P",2016-04-18,"13","2",3,4,"home win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030114","20152016","P",2016-04-21,"13","2",2,1,"away win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030115","20152016","P",2016-04-23,"2","13",2,1,"away win OT","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015030116","20152016","P",2016-04-24,"13","2",1,2,"home win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013030171","20132014","P",2014-04-17,"25","24",3,4,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030172","20132014","P",2014-04-19,"25","24",2,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030173","20132014","P",2014-04-22,"24","25",0,3,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030174","20132014","P",2014-04-24,"24","25",2,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013030175","20132014","P",2014-04-26,"25","24",2,6,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013030176","20132014","P",2014-04-28,"24","25",5,4,"away win OT","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030231","20162017","P",2017-04-27,"18","19",4,3,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030232","20162017","P",2017-04-29,"18","19",2,3,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030233","20162017","P",2017-04-30,"19","18",1,3,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030234","20162017","P",2017-05-03,"19","18",1,2,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030235","20162017","P",2017-05-06,"18","19",1,2,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016030236","20162017","P",2017-05-07,"19","18",1,3,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030161","20152016","P",2016-04-14,"16","19",0,1,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030162","20152016","P",2016-04-16,"16","19",3,2,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030163","20152016","P",2016-04-17,"19","16",3,2,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030164","20152016","P",2016-04-20,"19","16",4,3,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030165","20152016","P",2016-04-22,"16","19",4,3,"away win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030166","20152016","P",2016-04-24,"19","16",3,6,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015030167","20152016","P",2016-04-26,"16","19",2,3,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2014030221","20142015","P",2015-04-30,"15","3",2,1,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030222","20142015","P",2015-05-02,"15","3",2,3,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030223","20142015","P",2015-05-04,"3","15",0,1,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030224","20142015","P",2015-05-06,"3","15",1,2,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030225","20142015","P",2015-05-08,"15","3",1,2,"home win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030226","20142015","P",2015-05-10,"3","15",4,3,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030227","20142015","P",2015-05-13,"15","3",1,2,"home win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030211","20142015","P",2015-05-01,"14","8",2,1,"away win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030212","20142015","P",2015-05-03,"14","8",6,2,"away win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030213","20142015","P",2015-05-06,"8","14",1,2,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030214","20142015","P",2015-05-07,"8","14",6,2,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2014030215","20142015","P",2015-05-09,"14","8",1,2,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2014030216","20142015","P",2015-05-12,"8","14",1,4,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030131","20162017","P",2017-04-13,"10","15",2,3,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030132","20162017","P",2017-04-15,"10","15",4,3,"away win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030133","20162017","P",2017-04-17,"15","10",3,4,"home win OT","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016030134","20162017","P",2017-04-19,"15","10",5,4,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016030135","20162017","P",2017-04-21,"10","15",1,2,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030136","20162017","P",2017-04-23,"15","10",2,1,"away win OT","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016030141","20162017","P",2017-04-12,"29","5",1,3,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016030142","20162017","P",2017-04-14,"29","5",1,4,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
